DS	TESTCASE	SGMT_SIZE	NUM_TXN	TXN_SIZE	THRD_CNT	TIME	ABORTS	SYSTEM	THRUPUT	RELATIVE
BOOST	7	16	10000	5	1	125251712	0	INTEL	399196.14032900403	1.0
BOOST	8	16	10000	5	1	111308155	0	INTEL	449203.3849631233	1.0
BOOST	9	16	10000	5	1	110700310	0	INTEL	451669.9185395235	1.0
BOOST	10	16	10000	5	1	128350338	0	INTEL	389558.7715553971	1.0
BOOST	11	16	10000	5	1	101010517	0	INTEL	494997.96144989535	1.0
BOOST	12	16	10000	5	1	72558760	0	INTEL	689096.671442566	1.0
BOOST	13	16	10000	5	1	82914323	0	INTEL	603032.1202767343	1.0
BOOST	14	16	10000	5	1	114877599	0	INTEL	435245.86547112634	1.0
BOOST	15	16	10000	5	1	105827097	0	INTEL	472468.7855701078	1.0
BOOST	16	16	10000	5	1	62119816	0	INTEL	804896.1381340859	1.0
BOOST	17	16	10000	5	1	93868209	0	INTEL	532661.7023235204	1.0
BOOST	18	16	10000	5	1	42170982	0	INTEL	1185649.411721074	1.0
BOOST	19	16	10000	5	1	68890	0	INTEL	725794745.2460444	1.0
STMVE	1	16	10000	5	1	3653809	0	INTEL	13684349.674545111	1.0
STMVE	2	16	10000	5	1	3689658	0	INTEL	13551391.483980358	1.0
STMVE	3	16	10000	5	1	4296709	3987	INTEL	11636813.198194247	1.0
STMVE	4	16	10000	5	1	3747986	0	INTEL	13340498.07016355	1.0
STMVE	5	16	10000	5	1	3734964	0	INTEL	13387009.888180984	1.0
STMVE	6	16	10000	5	1	4550141	0	INTEL	10988670.460981319	1.0
STMVE	7	16	10000	5	1	4296729	0	INTEL	11636759.03227781	1.0
STMVE	8	16	10000	5	1	4269739	0	INTEL	11710317.656418812	1.0
STMVE	9	16	10000	5	1	4202238	0	INTEL	11898421.745745957	1.0
STMVE	10	16	10000	5	1	4224812	0	INTEL	11834846.142266212	1.0
STMVE	11	16	10000	5	1	5114755	0	INTEL	9775639.302371277	1.0
STMVE	12	16	10000	5	1	5180630	0	INTEL	9651335.841393808	1.0
STMVE	13	16	10000	5	1	5123993	0	INTEL	9758014.891901687	1.0
STMVE	14	16	10000	5	1	4863940	0	INTEL	10279732.069063352	1.0
STMVE	15	16	10000	5	1	4912833	0	INTEL	10177427.158627212	1.0
STMVE	16	16	10000	5	1	4530592	0	INTEL	11036085.35043544	1.0
STMVE	17	16	10000	5	1	4518477	0	INTEL	11065675.447722761	1.0
STMVE	18	16	10000	5	1	3864821	5511	INTEL	12937209.769870326	1.0
STMVE	19	16	10000	5	1	89813	1	INTEL	556712279.9594713	1.0
SEGME	1	16	10000	1	2	5187631	0	INTEL	1927662.1640976393	2.1464683976173324
SEGME	2	16	10000	1	2	4894290	0	INTEL	2043197.2768266695	2.0311614146280665
SEGME	3	16	10000	1	2	8380206400	0	INTEL	1193.2880316647093	0.0011947418144736862
SEGME	4	16	10000	1	2	6290753	0	INTEL	1589634.817962174	2.2647285627014764
SEGME	5	16	10000	1	2	6013323	0	INTEL	1662974.0328267748	2.048359950064216
SEGME	6	16	10000	1	2	7817888	0	INTEL	1279117.838475046	1.7501455636100185
SEGME	7	16	10000	1	2	8380058	0	INTEL	1193309.1632540014	1.6699232869271312
SEGME	8	16	10000	1	2	5944917	0	INTEL	1682109.2708274985	2.278863270925397
SEGME	9	16	10000	1	2	6858752	0	INTEL	1457991.191400418	2.053000020995073
SEGME	10	16	10000	1	2	7424072	0	INTEL	1346969.6953370064	1.780305875266296
SEGME	11	16	10000	1	2	8412154050	0	INTEL	1188.756166442292	0.0014519681793036113
SEGME	12	16	10000	1	2	8416962558	0	INTEL	1188.0770445503983	0.00133758038275926
SEGME	13	16	10000	1	2	8423781739	0	INTEL	1187.1152778926482	0.0012879099122157349
SEGME	14	16	10000	1	2	8409388310	0	INTEL	1189.1471331046193	0.001596832433582794
SEGME	15	16	10000	1	2	8254234762	0	INTEL	1211.4993440745077	0.001546594247448665
SEGME	16	16	10000	1	2	8412643231	0	INTEL	1188.6870422783059	0.0015753247387414377
SEGME	17	16	10000	1	2	8250226097	0	INTEL	1212.0879940049479	0.0014270091342443365
SEGME	18	16	10000	1	2	8426178760	0	INTEL	1186.7775755566809	0.0014827953875500262
SEGME	19	16	10000	1	2	91685	0	INTEL	109069095.27185471	0.6639581174674156
COMPA	1	16	10000	1	2	36070346	0	INTEL	277236.0431474652	1.2267495022088226
COMPA	2	16	10000	1	2	25112943	0	INTEL	398201.03920118004	1.5829492385659458
COMPA	3	16	10000	1	2	35644421	0	INTEL	280548.81295448734	0.5039578283513148
COMPA	4	16	10000	1	2	24699898	0	INTEL	404859.97148652194	0.984893297939935
COMPA	5	16	10000	1	2	36369107	0	INTEL	274958.6345356239	1.1352868796036153
COMPA	6	16	10000	1	2	26659493	0	INTEL	375100.9068326993	0.9425556592542851
COMPA	7	16	10000	1	2	36753322	0	INTEL	272084.24860207195	1.19596234049265
COMPA	8	16	10000	1	2	26958003	0	INTEL	370947.358378141	1.6187611523004877
COMPA	9	16	10000	1	2	26032534	0	INTEL	384134.7138930079	1.6336627851902548
COMPA	10	16	10000	1	2	35836385	0	INTEL	279046.003105503	0.66228502121517
COMPA	11	16	10000	1	2	33222856	0	INTEL	300997.60237349855	1.1958034854077568
COMPA	12	16	10000	1	2	27525945	0	INTEL	363293.6126261969	1.391625065006851
COMPA	13	16	10000	1	2	28348332	0	INTEL	352754.4407198279	1.2796691177456225
COMPA	14	16	10000	1	2	37708056	0	INTEL	265195.32059674466	0.6081183819181769
COMPA	15	16	10000	1	2	32912432	0	INTEL	303836.55635050003	0.650150283637502
COMPA	16	16	10000	1	2	35230024	0	INTEL	283848.79896760784	1.204968211205306
COMPA	17	16	10000	1	2	35417834	0	INTEL	282343.6351302567	0.6327024402452166
COMPA	18	16	10000	1	2	38876495	0	INTEL	257224.83469767528	1.1150049149235288
COMPA	19	16	10000	1	2	169019	0	INTEL	59164945.95282187	0.39867115531389963
BOOST	1	16	10000	1	2	37505800	0	INTEL	266625.4286003765	1.0487626713734943
BOOST	2	16	10000	1	2	34097714	0	INTEL	293274.7925564746	0.6263550395196582
BOOST	3	16	10000	1	2	38307040	0	INTEL	261048.62187211541	0.9315031910583538
BOOST	4	16	10000	1	2	36318286	0	INTEL	275343.3903791605	0.6170981196634665
BOOST	5	16	10000	1	2	39741236	0	INTEL	251627.80543614697	1.1063048970092424
BOOST	6	16	10000	1	2	34399838	0	INTEL	290699.0434082858	1.2401708403394225
BOOST	7	16	10000	1	2	39208810	0	INTEL	255044.7208165716	0.5425717842495092
BOOST	8	16	10000	1	2	38365834	0	INTEL	260648.57602209298	1.0962229831886359
BOOST	9	16	10000	1	2	31704095	0	INTEL	315416.6677837674	1.3779508609219095
BOOST	10	16	10000	1	2	39807485	0	INTEL	251209.03769730742	0.5274886871149985
BOOST	11	16	10000	1	2	40497884	0	INTEL	246926.4813934476	0.4797032605456621
BOOST	12	16	10000	1	2	41891575	0	INTEL	238711.48315621936	0.4395132195435479
BOOST	13	16	10000	1	2	43874534	0	INTEL	227922.64870551103	0.41653903378210244
BOOST	14	16	10000	1	2	39232439	0	INTEL	254891.11191888936	1.0332712936863293
BOOST	15	16	10000	1	2	35056617	0	INTEL	285252.85254991945	1.1335919835048545
BOOST	16	16	10000	1	2	53536224	0	INTEL	186789.4157047759	0.7336906315992701
BOOST	17	16	10000	1	2	51418355	0	INTEL	194483.07904832816	0.4239111889129864
BOOST	18	16	10000	1	2	49781050	0	INTEL	200879.6519960909	0.8063860444888166
BOOST	19	16	10000	1	2	117181	0	INTEL	85338066.75143582	1.2239014857357422
STMVE	1	16	10000	1	2	1535274	0	INTEL	6513495.310934725	2.2199307745718353
STMVE	2	16	10000	1	2	1164940	0	INTEL	8584133.088399403	2.8438666369083387
STMVE	3	16	10000	1	2	4640858	1676	INTEL	2154773.966365702	0.7896173509295048
STMVE	4	16	10000	1	2	1177763	0	INTEL	8490672.571646418	2.9039203982465067
STMVE	5	16	10000	1	2	1355250	0	INTEL	7378712.414683638	2.463680501752444
STMVE	6	16	10000	1	2	1830970	0	INTEL	5461585.9353239	1.9586667176414687
STMVE	7	16	10000	1	2	1959283	0	INTEL	5103907.909168813	1.7779447889865834
STMVE	8	16	10000	1	2	1638114	0	INTEL	6104581.244040403	2.1964594649700815
STMVE	9	16	10000	1	2	1338865	0	INTEL	7469012.932595893	2.610076445347365
STMVE	10	16	10000	1	2	1862954	0	INTEL	5367819.065849184	1.8818500081054068
STMVE	11	16	10000	1	2	3769103	0	INTEL	2653151.1608995562	0.9763519330726702
STMVE	12	16	10000	1	2	4869690	0	INTEL	2053518.8071519954	0.7334464822196074
STMVE	13	16	10000	1	2	5693940	0	INTEL	1756253.1393024866	0.6383867761163623
STMVE	14	16	10000	1	2	3482355	0	INTEL	2871619.9238733556	1.0522743947702058
STMVE	15	16	10000	1	2	4059187	0	INTEL	2463547.5034779133	0.9007185429003394
STMVE	16	16	10000	1	2	5464152	0	INTEL	1830110.1433488673	0.6439368816972881
STMVE	17	16	10000	1	2	5006452	0	INTEL	1997422.525972485	0.6801862876144622
STMVE	18	16	10000	1	2	4624663	0	INTEL	2162319.719296303	0.7536425897411334
STMVE	19	16	10000	1	2	110969	2	INTEL	90115257.4142328	1.335670322342276
SEGME	1	16	10000	2	2	6418708	0	INTEL	3115891.858610798	2.282844771876209
SEGME	2	16	10000	2	2	7165173	0	INTEL	2791279.4289823845	1.5873710237003347
SEGME	3	16	10000	2	2	8398847144	0	INTEL	2381.279199049083	0.0016277588775700665
SEGME	4	16	10000	2	2	16468835	0	INTEL	1214414.98442361	1.4751631187026892
SEGME	5	16	10000	2	2	11710159	0	INTEL	1707918.7396174553	1.9112731944971884
SEGME	6	16	10000	2	2	13794371	0	INTEL	1449866.760869343	1.807225280514784
SEGME	7	16	10000	2	2	16936312	0	INTEL	1180894.636329326	1.520596928067929
SEGME	8	16	10000	2	2	15545144	0	INTEL	1286575.4090151882	1.5184164907060365
SEGME	9	16	10000	2	2	16607114	0	INTEL	1204303.16790744	1.4971945757703597
SEGME	10	16	10000	2	2	12872658	0	INTEL	1553680.6772929104	1.7672274832439425
SEGME	11	16	10000	2	2	8426361486	0	INTEL	2373.50368047099	0.0025129012130776277
SEGME	12	16	10000	2	2	8427093405	0	INTEL	2373.297534370927	0.002103317852093987
SEGME	13	16	10000	2	2	8412607808	0	INTEL	2377.3840949747982	0.002008667274840824
SEGME	14	16	10000	2	2	8394063736	0	INTEL	2382.636185406253	0.002682733739966923
SEGME	15	16	10000	2	2	8412395430	0	INTEL	2377.444114036375	0.0027429453586681907
SEGME	16	16	10000	2	2	8411422103	0	INTEL	2377.719219781735	0.0016862404271616898
SEGME	17	16	10000	2	2	8400463032	0	INTEL	2380.821143288617	0.0015051677451391231
SEGME	18	16	10000	2	2	8264053653	0	INTEL	2420.1198152603524	0.0017589085950238566
SEGME	19	16	10000	2	2	139601	0	INTEL	143265449.38789836	0.480075357626378
COMPA	1	16	10000	2	2	61855832	0	INTEL	323332.4870644372	0.7188127871273319
COMPA	2	16	10000	2	2	44029334	0	INTEL	454242.6192501572	1.452335776870938
COMPA	3	16	10000	2	2	38857768	36	INTEL	514697.60177681845	1.0796063479508138
COMPA	4	16	10000	2	2	56742018	0	INTEL	352472.483442517	1.119059424358154
COMPA	5	16	10000	2	2	55982646	0	INTEL	357253.5674716054	0.8359871735966177
COMPA	6	16	10000	2	2	60776073	0	INTEL	329076.87207760196	1.0528606710078159
COMPA	7	16	10000	2	2	46924557	0	INTEL	426216.0642241119	1.3774898077354252
COMPA	8	16	10000	2	2	49546862	0	INTEL	403658.257913488	1.2850096742756383
COMPA	9	16	10000	2	2	48540623	0	INTEL	412026.026118371	1.3412923439404558
COMPA	10	16	10000	2	2	55875533	0	INTEL	357938.4200236622	0.8471857798654018
COMPA	11	16	10000	2	2	54642291	204	INTEL	366016.86411720916	0.6973545087997866
COMPA	12	16	10000	2	2	70878577	424	INTEL	282172.7078409037	0.7323020607482003
COMPA	13	16	10000	2	2	51455849	333	INTEL	388682.7326471671	0.6317049204649213
COMPA	14	16	10000	2	2	48171569	127	INTEL	415182.65680737945	0.9154834877809356
COMPA	15	16	10000	2	2	64095391	228	INTEL	312034.91683200747	0.888977648954509
COMPA	16	16	10000	2	2	49726627	0	INTEL	402199.0069827177	1.0434848919071065
COMPA	17	16	10000	2	2	62302473	0	INTEL	321014.5446393436	0.548756932971184
COMPA	18	16	10000	2	2	86011292	32	INTEL	232527.6081191758	0.6405593698092572
COMPA	19	16	10000	2	2	122221	0	INTEL	163638000.0163638	0.5763412179576342
BOOST	1	16	10000	2	2	64916724	0	INTEL	308087.0193018366	0.6938828582908774
BOOST	2	16	10000	2	2	69088297	0	INTEL	289484.6286339928	0.6032011470770512
BOOST	3	16	10000	2	2	53493936	0	INTEL	373874.1527637824	0.8107367721081508
BOOST	4	16	10000	2	2	56390104	0	INTEL	354672.1602074009	1.1410430454251335
BOOST	5	16	10000	2	2	67046806	0	INTEL	298299.0718454209	0.9568904445649505
BOOST	6	16	10000	2	2	54221275	0	INTEL	368858.9027093148	0.8314699903312861
BOOST	7	16	10000	2	2	60601678	0	INTEL	330023.86501575087	0.7160510307981901
BOOST	8	16	10000	2	2	64829345	0	INTEL	308502.2685328689	0.6880777061684026
BOOST	9	16	10000	2	2	65787727	0	INTEL	304008.0712926896	0.9483754469887674
BOOST	10	16	10000	2	2	67429739	0	INTEL	296605.0335742809	0.9467364392438178
BOOST	11	16	10000	2	2	64186837	0	INTEL	311590.3654825677	0.5766262014126042
BOOST	12	16	10000	2	2	66941080	0	INTEL	298770.2020941401	0.5042211598617771
BOOST	13	16	10000	2	2	60272608	0	INTEL	331825.69435190194	0.861543787851357
BOOST	14	16	10000	2	2	53640289	0	INTEL	372854.06870197883	0.7765908382782949
BOOST	15	16	10000	2	2	66377713	0	INTEL	301305.95189382316	0.8391724493430499
BOOST	16	16	10000	2	2	71045231	0	INTEL	281510.8026040481	0.7643490525071275
BOOST	17	16	10000	2	2	76042279	0	INTEL	263011.58070236165	0.7428739477942264
BOOST	18	16	10000	2	2	84966918	0	INTEL	235385.7297730865	0.4193115136881862
BOOST	19	16	10000	2	2	159408	0	INTEL	125464217.60513902	0.42889315467228745
STMVE	1	16	10000	2	2	1952107	0	INTEL	10245340.035151761	1.7841342713283648
STMVE	2	16	10000	2	2	1892703	0	INTEL	10566898.240241602	1.8496980244655397
STMVE	3	16	10000	2	2	4662991	2426	INTEL	4289092.558831874	0.8463797163665981
STMVE	4	16	10000	2	2	1237066	0	INTEL	16167286.143180719	2.8503685332876336
STMVE	5	16	10000	2	2	1747032	0	INTEL	11447987.214887878	2.0720610727221938
STMVE	6	16	10000	2	2	1433275	0	INTEL	13954056.269731907	2.6610713226701086
STMVE	7	16	10000	2	2	2016900	0	INTEL	9916208.042044722	1.8822722990728347
STMVE	8	16	10000	2	2	1644304	0	INTEL	12163200.96527163	2.2827731368408766
STMVE	9	16	10000	2	2	1413528	0	INTEL	14148994.572445681	2.623913357216836
STMVE	10	16	10000	2	2	1817222	0	INTEL	11005809.967081623	2.0600399951134207
STMVE	11	16	10000	2	2	6371909	0	INTEL	3138776.77788556	0.6319729299335568
STMVE	12	16	10000	2	2	7182646	0	INTEL	2784489.170147046	0.5639200372676031
STMVE	13	16	10000	2	2	7232915	0	INTEL	2765136.877731869	0.5650959537060785
STMVE	14	16	10000	2	2	5034091	0	INTEL	3972911.892137031	0.7788550107655979
STMVE	15	16	10000	2	2	6363088	0	INTEL	3143127.990686283	0.6217814369375373
STMVE	16	16	10000	2	2	8254852	0	INTEL	2422817.5138694188	0.46407119110070055
STMVE	17	16	10000	2	2	6195514	0	INTEL	3228142.168672365	0.6157447146435308
STMVE	18	16	10000	2	2	7070745	0	INTEL	2828556.2553875158	0.5319213180506439
STMVE	19	16	10000	2	2	164519	2	INTEL	121566505.99626791	0.5789179365301272
SEGME	1	16	10000	3	2	7174715	0	INTEL	4181350.7574865343	2.37034446664432
SEGME	2	16	10000	3	2	7747234	0	INTEL	3872349.7960691517	1.6861739299471268
SEGME	3	16	10000	3	2	8431673062	0	INTEL	3558.012719350384	0.00210075246866824
SEGME	4	16	10000	3	2	24899636	0	INTEL	1204836.8899850585	1.3990430221550227
SEGME	5	16	10000	3	2	22711786	0	INTEL	1320900.082450583	1.4679810297613758
SEGME	6	16	10000	3	2	22908873	0	INTEL	1309536.2657080512	1.5203722156039714
SEGME	7	16	10000	3	2	24510131	0	INTEL	1223983.6661827716	1.4365532358843778
SEGME	8	16	10000	3	2	20129618	0	INTEL	1490341.2474096627	1.7539849489443864
SEGME	9	16	10000	3	2	25462473	0	INTEL	1178204.4894068222	1.376638239341481
SEGME	10	16	10000	3	2	23777274	0	INTEL	1261708.9747125765	1.3860401743278057
SEGME	11	16	10000	3	2	8387019143	0	INTEL	3576.956185325831	0.003311199667784042
SEGME	12	16	10000	3	2	8383969982	0	INTEL	3578.25708636942	0.002924611974117633
SEGME	13	16	10000	3	2	8437288053	0	INTEL	3555.644872090513	0.0025703520922565806
SEGME	14	16	10000	3	2	8423426780	0	INTEL	3561.495907013749	0.0037856764037782734
SEGME	15	16	10000	3	2	8404765721	0	INTEL	3569.40347843873	0.0036539125562141295
SEGME	16	16	10000	3	2	8373241378	0	INTEL	3582.8418942779463	0.002056530944544807
SEGME	17	16	10000	3	2	8411689467	0	INTEL	3566.465466621582	0.001739521657023148
SEGME	18	16	10000	3	2	8284719130	0	INTEL	3621.1245703389345	0.0016319644381233237
SEGME	19	16	10000	3	2	139844	0	INTEL	214524756.1568605	0.44546780698492605
COMPA	1	16	10000	3	2	83084141	0	INTEL	361079.73963406566	0.7942194046394486
COMPA	2	16	10000	3	2	75136340	0	INTEL	399274.1727904234	1.082616201427964
COMPA	3	16	10000	3	2	59866938	242	INTEL	501111.3145623048	0.7735129196018009
COMPA	4	16	10000	3	2	67522741	0	INTEL	444294.7598942999	1.2963265664822463
COMPA	5	16	10000	3	2	81434754	0	INTEL	368393.0819021078	0.8252781852819252
COMPA	6	16	10000	3	2	69413799	0	INTEL	432190.72334594454	1.2643226601096997
COMPA	7	16	10000	3	2	68825958	0	INTEL	435882.0548491312	1.0238468892797685
COMPA	8	16	10000	3	2	76322700	0	INTEL	393067.8553038611	1.1190619042565317
COMPA	9	16	10000	3	2	79711626	0	INTEL	376356.64338348835	1.1122201421408717
COMPA	10	16	10000	3	2	84125700	0	INTEL	356609.21692182054	1.0079501864471856
COMPA	11	16	10000	3	2	84863785	455	INTEL	353507.682929768	0.6703846994333331
COMPA	12	16	10000	3	2	97505742	564	INTEL	307674.1880493561	0.5200056525901828
COMPA	13	16	10000	3	2	76663609	379	INTEL	391319.9546867145	0.8375204198904854
COMPA	14	16	10000	3	2	84885499	243	INTEL	353417.2544594454	0.9661702642520839
COMPA	15	16	10000	3	2	79378765	319	INTEL	377934.829295971	0.9742340788496773
COMPA	16	16	10000	3	2	78708222	0	INTEL	381154.5889068616	0.5806699203546994
COMPA	17	16	10000	3	2	110268747	0	INTEL	272062.58179391484	0.625128242365899
COMPA	18	16	10000	3	2	72940868	2552	INTEL	411292.06194804265	0.557189324920016
COMPA	19	16	10000	3	2	75549	0	INTEL	397093277.2108168	1.8661398562522336
BOOST	1	16	10000	3	2	84124049	0	INTEL	356616.21565552556	0.9937170047533018
BOOST	2	16	10000	3	2	87003234	0	INTEL	344814.7686096358	0.9706405856131739
BOOST	3	16	10000	3	2	51288388	0	INTEL	584927.7228210019	0.9496401017711845
BOOST	4	16	10000	3	2	87405967	0	INTEL	343225.9950856673	0.9741136437515758
BOOST	5	16	10000	3	2	74095579	0	INTEL	404882.45594247937	1.1369064812895247
BOOST	6	16	10000	3	2	77594312	0	INTEL	386626.2774518833	1.074418728011919
BOOST	7	16	10000	3	2	87814404	0	INTEL	341629.60327100777	0.9667815885876763
BOOST	8	16	10000	3	2	78440473	0	INTEL	382455.62338717666	1.056742416634841
BOOST	9	16	10000	3	2	70982169	0	INTEL	422641.3537743542	0.9345683843501598
BOOST	10	16	10000	3	2	90299684	0	INTEL	332227.07623207185	0.7315766243434473
BOOST	11	16	10000	3	2	95486279	0	INTEL	314181.2657711795	0.7336481506416225
BOOST	12	16	10000	3	2	83400122	0	INTEL	359711.7040188502	0.578837618486937
BOOST	13	16	10000	3	2	76669311	0	INTEL	391290.85169423267	0.5796135953276011
BOOST	14	16	10000	3	2	81759365	0	INTEL	366930.4427694613	0.9464140529956415
BOOST	15	16	10000	3	2	89656897	0	INTEL	334608.94815487537	0.6516407432659642
BOOST	16	16	10000	3	2	109531960	0	INTEL	273892.6611009243	0.5749002939416038
BOOST	17	16	10000	3	2	115073599	0	INTEL	260702.71774501464	0.5934249001806227
BOOST	18	16	10000	3	2	96230771	0	INTEL	311750.5937887581	0.6124899591628545
BOOST	19	16	10000	3	2	168323	0	INTEL	178228762.55770156	0.5383696820992973
STMVE	1	16	10000	3	2	1277297	0	INTEL	23487098.145537023	2.783255577990084
STMVE	2	16	10000	3	2	1296543	0	INTEL	23138453.564594463	2.705169824679937
STMVE	3	16	10000	3	2	7427568	2934	INTEL	4039007.115114934	0.5503925376381609
STMVE	4	16	10000	3	2	1939855	0	INTEL	15465073.420436064	1.8543143688574661
STMVE	5	16	10000	3	2	2100781	0	INTEL	14280403.335711814	1.7298795067167878
STMVE	6	16	10000	3	2	2474945	0	INTEL	12121481.487467399	1.646723058492209
STMVE	7	16	10000	3	2	2032506	0	INTEL	14760104.029213198	1.943481593658272
STMVE	8	16	10000	3	2	2284348	0	INTEL	13132850.161183847	1.7383367157718526
STMVE	9	16	10000	3	2	2259524	0	INTEL	13277132.705826538	1.713558253862318
STMVE	10	16	10000	3	2	1919005	0	INTEL	15633101.529177882	2.0629138537940235
STMVE	11	16	10000	3	2	8669682	0	INTEL	3460334.5313011482	0.49976008347249645
STMVE	12	16	10000	3	2	9558307	0	INTEL	3138631.140431041	0.4522139747133044
STMVE	13	16	10000	3	2	9940620	0	INTEL	3017920.4114029105	0.4382534489800435
STMVE	14	16	10000	3	2	8306228	0	INTEL	3611747.715088004	0.5094584449162725
STMVE	15	16	10000	3	2	8937800	0	INTEL	3356530.689878941	0.47802177269574164
STMVE	16	16	10000	3	2	8995416	0	INTEL	3335031.9762865887	0.44664460209511153
STMVE	17	16	10000	3	2	8375029	0	INTEL	3582077.148628381	0.47798891203839416
STMVE	18	16	10000	3	2	7974020	2903	INTEL	3762217.8023130116	0.47350357786913005
STMVE	19	16	10000	3	2	172829	2	INTEL	173581979.87606245	0.40493782872087436
SEGME	1	16	10000	4	2	9909454	0	INTEL	4036549.3396508023	1.8901530800788826
SEGME	2	16	10000	4	2	9208665	0	INTEL	4343734.9496371085	1.588010314198638
SEGME	3	16	10000	4	2	8448751326	0	INTEL	4734.427426796772	0.0024004071391697155
SEGME	4	16	10000	4	2	25566811	0	INTEL	1564528.325413756	1.6142141857269567
SEGME	5	16	10000	4	2	26621444	0	INTEL	1502548.096188922	1.4040937824409525
SEGME	6	16	10000	4	2	28101308	0	INTEL	1423421.2870091314	1.4337120535456926
SEGME	7	16	10000	4	2	29947778	0	INTEL	1335658.3583596754	1.3348284804301676
SEGME	8	16	10000	4	2	26142655	0	INTEL	1530066.4756506176	1.51186262451155
SEGME	9	16	10000	4	2	31068138	0	INTEL	1287492.671752649	1.3111386334127908
SEGME	10	16	10000	4	2	25782140	0	INTEL	1551461.5931803954	1.5271274223163787
SEGME	11	16	10000	4	2	8416182763	0	INTEL	4752.748499694148	0.003712592499460198
SEGME	12	16	10000	4	2	8395000899	0	INTEL	4764.74040696824	0.003370392968435583
SEGME	13	16	10000	4	2	8439947957	6	INTEL	4739.365716920617	0.00285600362973897
SEGME	14	16	10000	4	2	8342949144	0	INTEL	4794.467676788706	0.004373695005229916
SEGME	15	16	10000	4	2	8426839769	1	INTEL	4746.737934563426	0.004191492418063562
SEGME	16	16	10000	4	2	8435514323	0	INTEL	4741.856686904946	0.0019402435196363072
SEGME	17	16	10000	4	2	8417424696	0	INTEL	4752.047264409528	0.0018060697361776555
SEGME	18	16	10000	4	2	8281904951	1	INTEL	4829.806697451918	0.0016099035280995463
SEGME	19	16	10000	4	2	118460	0	INTEL	337666722.94445384	1.1736619956103327
COMPA	1	16	10000	4	2	97100883	0	INTEL	411942.7008712166	1.0783393596945972
COMPA	2	16	10000	4	2	98962518	0	INTEL	404193.4341242206	1.063654392868217
COMPA	3	16	10000	4	2	56838614	264	INTEL	703746.9281006746	0.9398764895991306
COMPA	4	16	10000	4	2	86615409	0	INTEL	461811.5929002887	1.2477713636380798
COMPA	5	16	10000	4	2	97419362	0	INTEL	410595.9963071817	0.9379037403262813
COMPA	6	16	10000	4	2	98509214	0	INTEL	406053.38704661676	1.11469751448834
COMPA	7	16	10000	4	2	105319316	0	INTEL	379797.3773395946	1.0218467332241314
COMPA	8	16	10000	4	2	87039613	0	INTEL	459560.86684346816	1.0528075073127912
COMPA	9	16	10000	4	2	104964316	0	INTEL	381081.89072560624	0.8788172353735912
COMPA	10	16	10000	4	2	90363154	0	INTEL	442658.2985361489	1.1979857962903773
COMPA	11	16	10000	4	2	113158333	469	INTEL	353487.0030296399	0.6170178558568904
COMPA	12	16	10000	4	2	96321420	311	INTEL	415276.26980582305	0.8235280688345333
COMPA	13	16	10000	4	2	88093422	243	INTEL	454063.4146327066	0.808353965407315
COMPA	14	16	10000	4	2	106446380	333	INTEL	375776.04799712304	0.7752519625373826
COMPA	15	16	10000	4	2	117930296	400	INTEL	339183.4105122572	0.8126234246032928
COMPA	16	16	10000	4	2	92839300	0	INTEL	430852.02064212033	0.7549804123900116
COMPA	17	16	10000	4	2	114003528	0	INTEL	350866.33459273295	0.6884379841297543
COMPA	18	16	10000	4	2	69698779	4254	INTEL	573898.145331929	0.8308940533951104
COMPA	19	16	10000	4	2	108747	0	INTEL	367826238.88475084	1.3316689196023797
BOOST	1	16	10000	4	2	96855692	0	INTEL	412985.53728778276	1.0750744829741137
BOOST	2	16	10000	4	2	110105570	0	INTEL	363287.70651657315	0.8922975467998576
BOOST	3	16	10000	4	2	71383463	0	INTEL	560353.8735575213	0.7712592901243808
BOOST	4	16	10000	4	2	102833128	0	INTEL	388979.7070064814	1.0325388234810868
BOOST	5	16	10000	4	2	102149902	0	INTEL	391581.38399388775	0.8707846631120606
BOOST	6	16	10000	4	2	94238087	0	INTEL	424456.83346691873	1.09100687708145
BOOST	7	16	10000	4	2	113359918	0	INTEL	352858.4062666665	0.8931697886372854
BOOST	8	16	10000	4	2	97857695	0	INTEL	408756.8177443787	1.078706697516225
BOOST	9	16	10000	4	2	105101816	0	INTEL	380583.3383506903	0.821781395290068
BOOST	10	16	10000	4	2	101279207	0	INTEL	394947.8000948408	1.0577887324887922
BOOST	11	16	10000	4	2	114413151	0	INTEL	349610.15976214135	0.6202191389694355
BOOST	12	16	10000	4	2	105890385	0	INTEL	377749.1223589375	0.559278087429751
BOOST	13	16	10000	4	2	85713935	0	INTEL	466668.57611892396	0.8475986780912579
